Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20170929225813_10400100338A4A00_17SEP29225813-P1BS-501946335030_01_P001_u08rf3031.tif,1555783049.6264038,1555783120.5491774,20022
/pylon5/mc3bggp/bspitz/Seals/WV03_20171002042105_1040010034AD4D00_17OCT02042105-P1BS-501946356090_01_P005_u08rf3031.tif,1555783120.5630333,1555783177.4946792,15062
/pylon5/mc3bggp/bspitz/Seals/WV03_20171026022845_1040010036C57D00_17OCT26022845-P1BS-501968316060_01_P001_u08rf3031.tif,1555783177.5070705,1555783256.703423,21602
/pylon5/mc3bggp/bspitz/Seals/WV03_20171114054738_104001003508FA00_17NOV14054738-P1BS-501920247020_01_P002_u08rf3031.tif,1555783256.717387,1555783285.287377,5126
/pylon5/mc3bggp/bspitz/Seals/WV03_20171119052646_1040010036A06A00_17NOV19052646-P1BS-501956601070_01_P002_u08rf3031.tif,1555783285.2959294,1555783309.4170892,4621
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121185905_104001003599E300_17NOV21185905-P1BS-501932188080_01_P005_u08rf3031.tif,1555783309.426478,1555783370.9370914,19763
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206095521_10400100341AA900_17DEC06095521-P1BS-501896790030_01_P006_u08rf3031.tif,1555783370.9494622,1555783403.492123,7666
/pylon5/mc3bggp/bspitz/Seals/WV03_20170917150211_10400100321C0800_17SEP17150211-P1BS-501946225050_01_P001_u08rf3031.tif,1555783403.5019593,1555783464.8366652,22887
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212175404_1040010036569100_17DEC12175404-P1BS-501954093030_01_P003_u08rf3031.tif,1555783464.847206,1555783543.0746868,20601
/pylon5/mc3bggp/bspitz/Seals/WV03_20171121140316_104001003414FE00_17NOV21140316-P1BS-501896788080_01_P006_u08rf3031.tif,1555783543.1939292,1555783630.9763002,23806
/pylon5/mc3bggp/bspitz/Seals/WV03_20171014153335_1040010034779800_17OCT14153335-P1BS-501862225070_01_P002_u08rf3031.tif,1555783630.9918916,1555783699.5157287,22904
/pylon5/mc3bggp/bspitz/Seals/WV03_20170917163906_1040010033B79A00_17SEP17163906-P1BS-501946342030_01_P001_u08rf3031.tif,1555783699.5354872,1555783772.2600794,20493
/pylon5/mc3bggp/bspitz/Seals/WV03_20171114041051_1040010035483100_17NOV14041051-P1BS-501922416070_01_P001_u08rf3031.tif,1555783772.2727427,1555783837.390773,20566
/pylon5/mc3bggp/bspitz/Seals/WV03_20170927030206_10400100345D7C00_17SEP27030206-P1BS-501946351040_01_P002_u08rf3031.tif,1555783837.4557629,1555783903.548409,22968
/pylon5/mc3bggp/bspitz/Seals/WV03_20171220083853_1040010036A78C00_17DEC20083853-P1BS-501956605060_01_P002_u08rf3031.tif,1555783903.5605388,1555783982.5278263,24552
