Image,Start,End,Sift
configure,1580489595.149073,1580489595.162302,0
connect,1580489595.166187,1580489596.167588,0
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Aerial/CA305300V0092_Panel3.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Satellite/WV02_20111227133152_1030010010368D00_11DEC27133152-M1BS-052888284040_01_P001_u08rf3031.tif,1580489596.173131,1580489599.979789,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Aerial/CA256832V0234_Panel3.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Satellite/WV02_20111212160201_103001000FBF5200_11DEC12160201-M1BS-052850989070_01_P001_u08rf3031.tif,1580489599.985588,1580489609.063869,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Aerial/CA256832V0236_Panel4.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BEAU/Satellite/WV02_20111212160201_103001000FBF5200_11DEC12160201-M1BS-052850989070_01_P001_u08rf3031.tif,1580489609.069658,1580489614.362174,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Aerial/CA257132V0002_Panel1.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Satellite/WV02_20160123205233_1030010051A98200_16JAN23205233-M1BS-500638387040_01_P001_u08rf3031.tif,1580489614.368287,1580489618.07281,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Aerial/CA257132V0003_Panel2.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDN/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489618.078521,1580489621.016747,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0249_Panel4.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20160123205234_1030010051A98200_16JAN23205234-M1BS-500638387040_01_P002_u08rf3031.tif,1580489621.022451,1580489625.674553,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0247_Panel2.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif,1580489625.680232,1580489632.205394,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0251_Panel6.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20151205205948_103001004E6C0B00_15DEC05205948-M1BS-500637505080_01_P002_u08rf3031.tif,1580489632.211099,1580489639.297347,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Aerial/CA256932V0248_Panel3.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/BRDS/Satellite/WV02_20151216141940_103001004D155E00_15DEC16141940-M1BS-500637503050_01_P008_u08rf3031.tif,1580489639.303007,1580489643.890864,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Aerial/CA256132V0145_CROZ_9Dec1983.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Satellite/WV02_20110201205548_1030010009810400_11FEB01205548-M1BS-052549109050_01_P002_u08rf3031.tif,1580489643.896552,1580489650.58021,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Aerial/CA256132V0145_CROZ_9Dec1983.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Satellite/WV02_20160217203134_1030010052BCC300_16FEB17203134-M1BS-500638400090_01_P004_u08rf3031.tif,1580489650.585936,1580489656.562624,1
/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Aerial/CA256132V0145_CROZ_9Dec1983.tif_/pylon5/mc3bggp/aymen/Penguin_colonies_2000Pix/CROZ/Satellite/WV02_20110227200721_103001000945C000_11FEB27200721-M1BS-052502412010_01_P001_u08rf3031.tif,1580489656.568508,1580489662.378479,1
disconnect,1580489662.384638,1580489663.385972,0
