Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20170902222644_1040010033759000_17SEP02222644-P1BS-501603231080_01_P005_u08rf3031.tif,1553698456.9529915,1553698518.8613205,21591
/pylon5/mc3bggp/bspitz/Seals/WV03_20170831054427_1040010032319500_17AUG31054427-P1BS-501603142050_01_P003_u08rf3031.tif,1553698519.1190617,1553698624.3197258,23538
/pylon5/mc3bggp/bspitz/Seals/WV03_20170927030304_1040010033243E00_17SEP27030304-P1BS-501946283040_01_P008_u08rf3031.tif,1553698624.541215,1553698698.2855303,23491
/pylon5/mc3bggp/bspitz/Seals/WV03_20171231063647_104001003679A200_17DEC31063647-P1BS-501956512080_01_P008_u08rf3031.tif,1553698698.4494102,1553698748.6753788,12433
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109190620_10400100350E3100_17NOV09190620-P1BS-501920250030_01_P005_u08rf3031.tif,1553698748.8122663,1553698828.384585,22405
/pylon5/mc3bggp/bspitz/Seals/WV03_20171213131714_1040010036439D00_17DEC13131714-P1BS-501954010060_01_P009_u08rf3031.tif,1553698828.5812447,1553698893.0554812,17388
/pylon5/mc3bggp/bspitz/Seals/WV03_20171005100313_10400100344F3700_17OCT05100313-P1BS-501862152020_01_P009_u08rf3031.tif,1553698893.2012851,1553698978.066604,19455
/pylon5/mc3bggp/bspitz/Seals/WV03_20171017211403_1040010033D5C700_17OCT17211403-P1BS-501989205090_01_P007_u08rf3031.tif,1553698978.2784388,1553699050.118321,20271
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110140225_104001003529FE00_18JAN10140225-P1BS-501922394090_01_P005_u08rf3031.tif,1553699050.2767181,1553699121.9355044,18947
/pylon5/mc3bggp/bspitz/Seals/WV03_20171216172113_104001003772C400_17DEC16172113-P1BS-501968395040_01_P008_u08rf3031.tif,1553699122.1231692,1553699196.9279933,18482
/pylon5/mc3bggp/bspitz/Seals/WV03_20170903143755_104001003004D400_17SEP03143755-P1BS-501667599100_01_P009_u08rf3031.tif,1553699197.1316102,1553699262.5225806,20837
