Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20180107225911_104001003788D200_18JAN07225911-P1BS-501954095060_01_P006_u08rf3031.tif,1555783043.6790986,1555783101.2058237,19085
/pylon5/mc3bggp/bspitz/Seals/WV03_20170906215224_10400100329D0400_17SEP06215224-P1BS-501603152100_01_P002_u08rf3031.tif,1555783101.2187784,1555783188.8625748,23747
/pylon5/mc3bggp/bspitz/Seals/WV03_20171010044809_10400100346F2000_17OCT10044809-P1BS-501862222020_01_P006_u08rf3031.tif,1555783188.8791478,1555783265.9809787,21821
/pylon5/mc3bggp/bspitz/Seals/WV03_20171025021347_104001003420ED00_17OCT25021347-P1BS-501896792030_01_P001_u08rf3031.tif,1555783265.9984632,1555783327.2422209,16640
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215184122_1040010036B81F00_17DEC15184122-P1BS-501968304040_01_P001_u08rf3031.tif,1555783327.2541225,1555783410.3032312,20173
/pylon5/mc3bggp/bspitz/Seals/WV03_20171102203206_1040010032524300_17NOV02203206-P1BS-501896674080_01_P001_u08rf3031.tif,1555783410.3940797,1555783473.1854124,19579
/pylon5/mc3bggp/bspitz/Seals/WV03_20170717230421_104001002F103B00_17JUL17230421-P1BS-501497929030_01_P009_u08rf3031.tif,1555783473.2756178,1555783536.6634066,18327
/pylon5/mc3bggp/bspitz/Seals/WV03_20171001134643_104001003319CE00_17OCT01134643-P1BS-501946281020_01_P003_u08rf3031.tif,1555783536.8184252,1555783561.3546362,5622
/pylon5/mc3bggp/bspitz/Seals/WV03_20180107225908_104001003788D200_18JAN07225908-P1BS-501954095060_01_P004_u08rf3031.tif,1555783561.4155679,1555783619.768403,19004
/pylon5/mc3bggp/bspitz/Seals/WV03_20171007201427_104001003354C000_17OCT07201427-P1BS-501862014020_01_P002_u08rf3031.tif,1555783619.8377075,1555783688.0504637,20288
/pylon5/mc3bggp/bspitz/Seals/WV03_20171219132118_1040010037952A00_17DEC19132118-P1BS-501954101080_01_P008_u08rf3031.tif,1555783688.1147828,1555783766.3981879,20817
/pylon5/mc3bggp/bspitz/Seals/WV03_20180110221123_10400100370F9B00_18JAN10221123-P1BS-501968332100_01_P002_u08rf3031.tif,1555783766.541721,1555783787.1633427,4015
/pylon5/mc3bggp/bspitz/Seals/WV03_20171008220620_1040010033948000_17OCT08220620-P1BS-501862029010_01_P006_u08rf3031.tif,1555783787.173077,1555783858.3582983,19931
/pylon5/mc3bggp/bspitz/Seals/WV03_20171017095610_104001003540F300_17OCT17095610-P1BS-501750152020_01_P007_u08rf3031.tif,1555783858.5152657,1555783955.4975636,24681
/pylon5/mc3bggp/bspitz/Seals/WV03_20171130163104_1040010035B09600_17NOV30163104-P1BS-501934291090_01_P009_u08rf3031.tif,1555783955.7136214,1555784036.9670634,22299
/pylon5/mc3bggp/bspitz/Seals/WV03_20170908222446_104001003229DC00_17SEP08222446-P1BS-501603140050_01_P003_u08rf3031.tif,1555784037.1668234,1555784101.0784416,20423
/pylon5/mc3bggp/bspitz/Seals/WV03_20170929180928_10400100344D2E00_17SEP29180928-P1BS-501946351010_01_P008_u08rf3031.tif,1555784101.2677681,1555784200.838521,22803
/pylon5/mc3bggp/bspitz/Seals/WV03_20171031213616_104001003314DF00_17OCT31213616-P1BS-501896679010_01_P007_u08rf3031.tif,1555784201.0467253,1555784261.7165833,18050
/pylon5/mc3bggp/bspitz/Seals/WV03_20170717230412_104001002F103B00_17JUL17230412-P1BS-501497929030_01_P003_u08rf3031.tif,1555784261.7886043,1555784319.5934734,19488
/pylon5/mc3bggp/bspitz/Seals/WV03_20171012132234_1040010033CAB400_17OCT12132234-P1BS-501862130100_01_P003_u08rf3031.tif,1555784319.7386527,1555784389.826116,22070
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212161636_104001003782D200_17DEC12161636-P1BS-501968402060_01_P001_u08rf3031.tif,1555784390.0730307,1555784442.242666,18012
