Image,Start,End,Tiles
/pylon5/mc3bggp/bspitz/Seals/WV03_20171129062637_1040010036213000_17NOV29062637-P1BS-501953987040_01_P001_u08rf3031.tif,1553541117.3182433,1553541185.5575075,16858
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109235310_10400100341DFC00_17NOV09235310-P1BS-501896793030_01_P002_u08rf3031.tif,1553541185.7516847,1553541289.5954242,23092
/pylon5/mc3bggp/bspitz/Seals/WV03_20171215072152_1040010036C3CB00_17DEC15072152-P1BS-501968314010_01_P002_u08rf3031.tif,1553541289.8316617,1553541366.64218,20166
/pylon5/mc3bggp/bspitz/Seals/WV03_20171203105019_1040010036080E00_17DEC03105019-P1BS-501934403080_01_P005_u08rf3031.tif,1553541366.846223,1553541468.5540395,23716
/pylon5/mc3bggp/bspitz/Seals/WV03_20170610231023_104001002E331300_17JUN10231023-P1BS-501946149020_01_P010_u08rf3031.tif,1553541468.8002746,1553541536.2758412,20106
/pylon5/mc3bggp/bspitz/Seals/WV03_20171120103825_1040010032AD0200_17NOV20103825-P1BS-501896675030_01_P006_u08rf3031.tif,1553541536.4942749,1553541619.868351,21374
/pylon5/mc3bggp/bspitz/Seals/WV03_20171019084511_1040010033903C00_17OCT19084511-P1BS-501862028040_01_P004_u08rf3031.tif,1553541620.0793052,1553541682.0665433,19805
/pylon5/mc3bggp/bspitz/Seals/WV03_20171206145110_1040010036A46700_17DEC06145110-P1BS-501956603040_01_P005_u08rf3031.tif,1553541682.194294,1553541768.3932047,21446
/pylon5/mc3bggp/bspitz/Seals/WV03_20171016142749_1040010033987A00_17OCT16142749-P1BS-501862030060_01_P001_u08rf3031.tif,1553541768.5966103,1553541832.406147,16698
/pylon5/mc3bggp/bspitz/Seals/WV03_20170905231339_1040010032CDF100_17SEP05231339-P1BS-501603156060_01_P001_u08rf3031.tif,1553541832.5476348,1553541912.2476692,20622
/pylon5/mc3bggp/bspitz/Seals/WV03_20171014135442_1040010034033600_17OCT14135442-P1BS-501862138030_01_P003_u08rf3031.tif,1553541912.4210107,1553541987.1157212,20443
/pylon5/mc3bggp/bspitz/Seals/WV03_20170922144258_1040010033327700_17SEP22144258-P1BS-501946286070_01_P009_u08rf3031.tif,1553541987.2939904,1553542052.6025755,19732
/pylon5/mc3bggp/bspitz/Seals/WV03_20171109235229_1040010035198000_17NOV09235229-P1BS-501920259100_01_P002_u08rf3031.tif,1553542052.7312694,1553542078.2175038,5173
/pylon5/mc3bggp/bspitz/Seals/WV03_20171104031034_10400100355B6300_17NOV04031034-P1BS-501932127020_01_P001_u08rf3031.tif,1553542078.30686,1553542146.0965047,19948
/pylon5/mc3bggp/bspitz/Seals/WV03_20180101145843_1040010037B88500_18JAN01145843-P1BS-501954111100_01_P002_u08rf3031.tif,1553542146.2752798,1553542165.2158172,5115
/pylon5/mc3bggp/bspitz/Seals/WV03_20170904064835_10400100326A9700_17SEP04064835-P1BS-501603147100_01_P002_u08rf3031.tif,1553542165.2529852,1553542248.1839848,18678
/pylon5/mc3bggp/bspitz/Seals/WV03_20171225082727_10400100377EF300_17DEC25082727-P1BS-501968401030_01_P005_u08rf3031.tif,1553542248.3686638,1553542343.4552996,23012
/pylon5/mc3bggp/bspitz/Seals/WV03_20171225050412_1040010036C79300_17DEC25050412-P1BS-501968317070_01_P001_u08rf3031.tif,1553542343.6966143,1553542411.218503,18087
/pylon5/mc3bggp/bspitz/Seals/WV03_20180103103825_1040010036B8FC00_18JAN03103825-P1BS-501968305080_01_P001_u08rf3031.tif,1553542411.3638794,1553542465.7664196,17132
/pylon5/mc3bggp/bspitz/Seals/WV03_20171212175407_1040010036569100_17DEC12175407-P1BS-501954093030_01_P005_u08rf3031.tif,1553542465.874635,1553542559.805942,20682
/pylon5/mc3bggp/bspitz/Seals/WV03_20180104141102_1040010036490C00_18JAN04141102-P1BS-501954013010_01_P004_u08rf3031.tif,1553542560.062056,1553542627.884763,20199
/pylon5/mc3bggp/bspitz/Seals/WV03_20171230044607_1040010036D44200_17DEC30044607-P1BS-501968325080_01_P006_u08rf3031.tif,1553542628.0410104,1553542712.3332903,21519
/pylon5/mc3bggp/bspitz/Seals/WV03_20170829015919_1040010031980900_17AUG29015919-P1BS-501669240030_01_P003_u08rf3031.tif,1553542712.5646777,1553542789.0022392,23161
/pylon5/mc3bggp/bspitz/Seals/WV03_20170828095013_10400100321C1500_17AUG28095013-P1BS-501603138040_01_P007_u08rf3031.tif,1553542789.2240832,1553542850.6538157,21308
